edge,avg_lead_ppm,pipe_age,pipe_diameter,pipe_material
M4J-M4L,-2.6222904087044303e-07,85.41666666666667,162.5,CI
M3C-M4J,-2.132766912225634e-07,67.0,300.0,CI
M4G-M4J,-2.204157892148942e-07,23.0,300.0,PVC
M4L-M4M,-2.4948181151412426e-07,109.3,245.0,CI
M4M-M5A,-1.8063537122216075e-07,106.5,244.44444444444446,CI
M4G-M4T,-2.281645043054596e-07,64.55555555555556,200.0,CI
M4G-M4S,-2.0978468360845e-07,102.875,168.75,CI
M3C-M4G,-1.926587623078376e-07,56.0,230.0,CI
M4G-M4P,-1.9594182230066508e-07,60.1,225.0,CI
M4C-M4L,-2.828610719181597e-07,109.9,180.0,CI
M4B-M4C,-2.773958543781191e-07,96.13333333333334,186.66666666666666,CI
M6P-M6S,-2.3105864659883087e-07,86.08333333333333,175.0,CI
M6N-M6P,-2.0350251912605022e-07,76.75,225.0,CI
M6E-M6P,-1.7968932769726967e-07,79.55555555555556,188.88888888888889,CI
M6P-M6R,-2.137911952333525e-07,89.46153846153847,173.07692307692307,CI
M6M-M6P,-1.763796303421259e-07,84.5,225.0,CI
M5M-M6B,-1.5963586056604981e-07,46.333333333333336,175.0,CI
M3H-M5M,-1.2771798202302306e-07,53.294117647058826,167.64705882352942,CI
M4R-M5M,-1.7694790763780476e-07,94.22222222222223,177.77777777777777,CI
M2P-M5M,-1.548737249104306e-07,50.666666666666664,216.66666666666666,CI
M4N-M5M,-1.5813904022797942e-07,78.33333333333333,214.28571428571428,CI
M5M-M5N,-1.7227211447898298e-07,34.888888888888886,222.22222222222223,CI
M1R-M4A,-2.028865835396573e-07,54.785714285714285,203.57142857142858,CI
M1P-M1R,-1.7021321323700251e-07,53.46666666666667,173.33333333333334,CI
M1R-M1T,-1.6048945677466691e-07,65.28571428571429,221.42857142857142,CI
M1R-M3A,-1.7738097335677594e-07,55.18181818181818,227.27272727272728,CI
M1K-M1R,-2.117102759424597e-07,60.666666666666664,250.0,CI
M2H-M2J,-1.269021848216653e-07,47.142857142857146,250.0,CP
M1W-M2J,-1.2690145224332809e-07,47.642857142857146,192.85714285714286,CI
M2J-M3A,-1.4392900455277413e-07,63.2,240.0,CI
M2J-M2K,-1.2607347592711448e-07,62.0,350.0,CI
M1T-M2J,-1.2703748797066508e-07,41.666666666666664,250.0,CI
M2J-M2L,-1.2391364166978747e-07,67.0,400.0,DIP
M6S-M8X,-2.632811352843419e-07,82.77777777777777,166.66666666666666,CI
M6R-M6S,-2.4146552218589934e-07,70.66666666666667,208.33333333333334,CI
M6S-M8Y,-2.7711179712787273e-07,61.5,225.0,CI
M6N-M6S,-2.3117684607859706e-07,110.33333333333333,180.0,CI
M9A-M9B,-2.1143217089120298e-07,77.6,180.0,AC
M9A-M9R,-1.6928459897171707e-07,68.22222222222223,227.77777777777777,CI
M8X-M9A,-2.2843831563368438e-07,83.77777777777777,205.0,CI
M8Z-M9A,-2.3967740021180364e-07,94.0,225.0,CI
M9A-M9P,-1.517306993016973e-07,53.666666666666664,216.66666666666666,CI
M9A-M9N,-1.5793763205874712e-07,60.0,150.0,UNK
M6N-M9A,-1.9633402642793955e-07,46.333333333333336,216.66666666666666,CI
M1K-M1N,-2.649227924644947e-07,78.25,193.75,CI
M1M-M1N,-2.790954768192023e-07,60.416666666666664,212.5,CI
M2R-M3H,-8.637857882422395e-08,59.666666666666664,175.0,CI
M3H-M3J,-1.2854953983332961e-07,38.0,187.5,CI
M3H-M3K,-9.057241683476606e-08,59.5,186.53846153846155,CI
M2N-M3H,-9.368157850112766e-08,61.5,203.57142857142858,CI
M2K-M2N,-1.0382421715185047e-07,49.53846153846154,173.07692307692307,CI
M2M-M2N,-8.461382304667496e-08,51.705882352941174,255.88235294117646,CI
M2N-M2P,-1.208373213885352e-07,61.21739130434783,206.52173913043478,CI
M2N-M2R,-7.819233132177032e-08,67.66666666666667,183.33333333333334,CI
M3L-M3M,-1.6917907716706393e-07,64.41176470588235,197.05882352941177,CI
M3M-M9N,-1.2537537964526562e-07,49.0,270.0,CI
M3K-M3M,-1.0159991854452527e-07,21.166666666666668,200.0,CI
M3M-M6L,-1.122373909689486e-07,38.666666666666664,216.66666666666666,CI
M3J-M3M,-1.3957704154308883e-07,15.0,300.0,PVC
M3M-M6A,-1.109864625846967e-07,15.0,300.0,PVC
M5T-M6J,-1.0706627310719341e-07,106.11764705882354,232.35294117647058,CI
M6J-M6K,-1.3716481369920074e-07,97.95833333333333,222.91666666666666,CI
M6G-M6J,-1.4944308099802583e-07,109.52941176470588,170.58823529411765,CI
M5V-M6J,-1.0453643591608852e-07,79.0,280.0,CI
M5S-M6J,-1.257831510622054e-07,96.0,150.0,CI
M6L-M6M,-1.2496344677638263e-07,40.0,216.66666666666666,CI
M6M-M6N,-1.764978298218921e-07,84.64516129032258,188.28125,CI
M6E-M6M,-1.5268463839311154e-07,78.05,212.5,CI
M6A-M6M,-1.2371251839213074e-07,42.5,225.0,CI
M4A-M4B,-2.4068465472664686e-07,63.857142857142854,271.42857142857144,CI
M6K-M6R,-1.8782214785460384e-07,104.88888888888889,230.55555555555554,CI
M5V-M6K,-1.1881784710567447e-07,35.0,200.0,UNK
M4P-M4R,-1.9620673076715322e-07,89.6923076923077,200.0,CI
M4N-M4P,-1.7739786335732788e-07,67.6,180.0,CI
M4P-M4S,-2.059286456089467e-07,69.625,196.875,CI
M4S-M4T,-2.381513276137412e-07,75.66666666666667,200.0,CI
M4S-M5P,-2.1170954336412254e-07,84.75,225.0,CI
M4S-M4V,-2.3433974287472665e-07,111.25,200.0,CI
M4R-M4S,-2.1004959207493812e-07,50.75,362.5,CI
M6B-M6E,-1.6084895941894503e-07,86.64285714285714,230.0,CI
M6C-M6E,-1.6053787816781553e-07,99.1875,190.625,CI
M6A-M6E,-1.2702221574727449e-07,71.0,300.0,CI
M6B-M6C,-1.6539250183850528e-07,82.6875,221.875,CI
M6C-M6G,-1.7054209003690629e-07,80.0909090909091,190.9090909090909,CI
M5P-M6C,-1.843645001994446e-07,89.64285714285714,185.71428571428572,CI
M5N-M6C,-1.7802875575143845e-07,75.36363636363636,263.6363636363636,CI
M9C-M9R,-1.6564566870220007e-07,59.0,600.0,CP
M9B-M9C,-2.0779324062168596e-07,54.8,280.0,CI
M8W-M9C,-2.3353126128204166e-07,43.333333333333336,250.0,CI
M9C-M9W,-1.5255996780470012e-07,63.0,500.0,CP
M9P-M9R,-1.319679640233517e-07,51.333333333333336,225.0,CI
M9R-M9W,-1.364361627958715e-07,43.6,272.5,CI
M9M-M9R,-1.8253583204932512e-07,44.75,237.5,CI
M9B-M9R,-1.9166943561285733e-07,58.8,220.0,CI
M9R-M9V,-1.5483786927070472e-07,18.0,150.0,PVC
M4R-M5N,-1.956518840743229e-07,100.11111111111111,241.66666666666666,CI
M5N-M5P,-1.973118353635073e-07,94.6923076923077,210.71428571428572,CI
M5N-M6B,-1.7833983700256798e-07,33.13333333333333,196.66666666666666,CI
M8V-M8Y,-3.0549829197116194e-07,76.5625,189.47368421052633,AC
M8V-M8W,-3.003995060455054e-07,85.125,196.875,CI
M8V-M8Z,-3.0290671470575034e-07,76.42857142857143,262.5,CI
M5R-M6G,-1.7821690628770738e-07,109.70588235294117,247.05882352941177,CI
M5P-M6G,-1.8982516964897515e-07,72.33333333333333,300.0,CI
M5S-M6G,-1.5234282955061643e-07,120.66666666666667,150.0,CI
M8W-M8Z,-2.878002575132996e-07,58.333333333333336,277.77777777777777,CI
M8W-M9B,-2.5955502819269893e-07,45.0,300.0,PVC
M4N-M4R,-1.8151880982331933e-07,112.35714285714286,171.42857142857142,CI
M4R-M5P,-2.0198762852232906e-07,103.125,168.75,CI
M5R-M5S,-1.54556976351887e-07,72.4,195.0,CI
M4Y-M5S,-1.419393523130566e-07,81.3,260.0,CI
M5S-M5T,-1.0996602165978402e-07,72.6842105263158,242.85714285714286,CI
M5H-M5S,-1.0694909364101477e-07,18.0,150.0,DICL
M8X-M8Z,-2.790683815954253e-07,68.7,185.0,CI
M8Y-M8Z,-2.9289904343895614e-07,67.0,175.0,CI
M8Z-M9B,-2.620622368529439e-07,81.14285714285714,200.0,CI
M6N-M8X,-2.3572500781156125e-07,58.54545454545455,190.9090909090909,CI
M6N-M9N,-1.6522432423662396e-07,78.0,218.75,CI
M4V-M5R,-2.1466951596084981e-07,117.36363636363636,218.1818181818182,CI
M4Y-M5R,-1.6781342905014754e-07,82.66666666666667,191.66666666666666,CI
M5P-M5R,-1.9203931645024568e-07,112.0,150.0,CI
M2L-M4N,-1.4027168860193344e-07,38.142857142857146,228.57142857142858,CI
M2P-M4N,-1.5944462709594518e-07,44.857142857142854,150.0,CI
M4T-M4V,-2.5271956357173623e-07,90.25,175.0,CI
M4T-M4W,-2.403050977503881e-07,72.125,150.0,CI
M4V-M5P,-2.2627777932211755e-07,98.95,192.5,CI
M9V-M9W,-1.4175216837320477e-07,46.791666666666664,225.0,AC
M9L-M9V,-2.2411171814892443e-07,48.0,205.55555555555554,CI
M9M-M9V,-1.878518376266584e-07,23.75,166.66666666666666,CI
M3C-M4A,-1.9719752261880786e-07,65.75,306.25,CI
M3A-M3C,-1.7169191243592648e-07,71.0,150.0,CI
M1J-M1K,-1.8862899132072925e-07,54.61538461538461,180.76923076923077,CI
M1K-M1M,-2.4069545008242127e-07,34.76923076923077,203.84615384615384,CI
M1K-M1P,-1.8502570302225652e-07,71.3,185.0,CI
M8X-M8Y,-2.8165995886083694e-07,74.4,195.0,CI
M6A-M6B,-1.3187683941796423e-07,60.35294117647059,194.44444444444446,CI
M1S-M1V,-9.840019696857781e-08,47.5,242.85714285714286,AC
M1H-M1S,-8.505645807017574e-08,53.11764705882353,241.1764705882353,AC
M1S-M1T,-1.0788697451353073e-07,47.666666666666664,183.33333333333334,AC
M1B-M1S,-9.26744562573731e-08,40.23076923076923,234.6153846153846,DIP
M1P-M1S,-1.1761073097586633e-07,47.0,316.6666666666667,CI
M6L-M9N,-1.1368994119111449e-07,48.611111111111114,180.55555555555554,CI
M9N-M9P,-1.2062099711038173e-07,46.10526315789474,205.0,CI
M9M-M9N,-1.7118886513635515e-07,61.142857142857146,250.0,CI
M1H-M1P,-1.1097436741110869e-07,63.333333333333336,225.0,CI
M1J-M1P,-1.4713192861527205e-07,36.285714285714285,192.85714285714286,CI
M1P-M1T,-1.338048838544637e-07,57.0,233.33333333333334,CI
M5H-M5T,-8.823221568600275e-08,98.0,213.33333333333334,CI
M5H-M5J,-7.450675260042772e-08,94.6,280.0,CI
M5B-M5H,-9.121460314490833e-08,89.625,225.0,CI
M5C-M5H,-8.711875766166486e-08,100.85714285714286,300.0,CI
M4Y-M5H,-1.2020554633927532e-07,125.0,287.5,CI
M2M-M2R,-7.731082336977124e-08,34.0,191.66666666666666,CI
M2R-M3J,-1.1306029265397228e-07,62.5,300.0,CI
M4W-M4X,-1.8625495929736643e-07,106.375,218.75,CI
M4W-M4Y,-1.896374261006713e-07,95.75,307.6923076923077,CI
M4V-M4W,-2.3649351301137357e-07,102.5,310.0,CI
M1T-M1V,-1.1459434984717518e-07,36.42857142857143,178.57142857142858,DIP
M1V-M1W,-1.1445831411983817e-07,42.666666666666664,222.22222222222223,CI
M9M-M9P,-1.6498193237930538e-07,50.0,250.0,CI
M4Y-M5B,-1.2620486181695016e-07,68.53846153846153,246.15384615384616,CI
M4X-M5B,-1.228223950136453e-07,108.66666666666667,250.0,CI
M5B-M5C,-9.31180731393397e-08,91.14285714285714,242.85714285714286,CI
M1T-M3A,-1.4097264397423716e-07,67.42857142857143,185.71428571428572,CI
M3A-M4A,-1.8336977073922754e-07,24.0,300.0,CI
M2K-M2M,-1.0294270919985139e-07,47.64705882352941,191.1764705882353,CI
M1C-M1E,-9.731239953543991e-08,55.266666666666666,206.66666666666666,AC
M1E-M1G,-7.984049013466574e-08,52.42857142857143,214.28571428571428,CI
M1E-M1J,-1.2132876953110098e-07,45.0,187.5,CI
M1B-M1E,-9.2789206514135e-08,65.0,250.0,AC
M1T-M1W,-1.2394509166479108e-07,47.94736842105263,202.6315789473684,AC
M1H-M1J,-1.1457765570958144e-07,68.0,175.0,CI
M1G-M1J,-1.0924693751730955e-07,65.625,243.75,CI
M1J-M1M,-2.0280167567543686e-07,59.75,195.83333333333334,CI
M1W-M2H,-1.238097885157913e-07,48.0,314.2857142857143,CI
M2H-M2K,-1.229818121995777e-07,53.785714285714285,210.71428571428572,CI
M2L-M2P,-1.370063732843846e-07,49.666666666666664,210.0,CI
M2K-M2L,-1.1999326904769987e-07,45.714285714285715,207.14285714285714,CI
M3K-M6A,-8.866355170612223e-08,54.142857142857146,214.28571428571428,CI
M6A-M6L,-9.930102413054557e-08,58.0,206.25,CI
M5J-M5V,-7.49938434280921e-08,49.142857142857146,271.42857142857144,CI
M4X-M5A,-1.470811772160232e-07,61.18181818181818,233.33333333333334,CI
M4X-M4Y,-1.5181333820801228e-07,82.5,200.0,CI
M4X-M5C,-1.1872654953040182e-07,150.0,150.0,CICL
M3J-M3L,-1.8483328928705305e-07,40.333333333333336,183.33333333333334,CI
M3L-M3N,-2.439663106109947e-07,58.0,300.0,CI
M3L-M9M,-2.1499256265815346e-07,56.666666666666664,400.0,CI
M1B-M1G,-8.070737450034357e-08,56.5,220.0,CI
M1G-M1H,-7.30893763131462e-08,53.166666666666664,197.22222222222223,CI
M5A-M5C,-1.1737685534171758e-07,82.1,285.0,CI
M5A-M5E,-1.1086959853419103e-07,61.57142857142857,206.25,CI
M9L-M9M,-2.5180968092754484e-07,54.63636363636363,175.0,CI
M3N-M9M,-2.4452354835812005e-07,61.0,350.0,CI
M1B-M1C,-9.817928390111774e-08,42.416666666666664,223.33333333333334,AC
M3N-M9L,-2.807834288803861e-07,52.333333333333336,322.22222222222223,CI
M3J-M3N,-2.143642749870196e-07,38.375,288.8888888888889,AC
M3J-M3K,-1.1725413066451437e-07,52.0,325.0,DIP
M1B-M1H,-8.603809269261546e-08,35.333333333333336,300.0,DIP
M5J-M5T,-7.752368061919697e-08,45.0,400.0,DICL
M5E-M5J,-6.990296578733251e-08,66.0,342.85714285714283,CI
M5C-M5E,-8.251497084856964e-08,85.5,275.0,CI
