edge,avg_lead_ppm,pipe_age,pipe_diameter,pipe_material
M2P-M5M,2.7586331725120544e-05,49.666666666666664,216.66666666666666,CI
M4N-M5M,2.6484132438898084e-05,77.33333333333333,214.28571428571428,CI
M5M-M5N,2.6292972922325137e-05,33.888888888888886,222.22222222222223,CI
M1R-M4A,2.58403422832489e-05,53.785714285714285,203.57142857142858,CI
M1P-M1R,2.3074147462844845e-05,52.46666666666667,173.33333333333334,CI
M1R-M1T,2.1071994364261628e-05,64.28571428571429,221.42857142857142,CI
M1R-M3A,2.391914770007133e-05,54.18181818181818,227.27272727272728,CI
M1K-M1R,2.6002815037965774e-05,59.666666666666664,250.0,CI
M2H-M2J,2.0055465579032897e-05,46.142857142857146,250.0,CP
M1W-M2J,1.838139095902443e-05,46.642857142857146,192.85714285714286,CI
M2J-M3A,2.2244864791631696e-05,62.2,240.0,CI
M2J-M2K,2.4001465708017353e-05,61.0,350.0,CI
M1T-M2J,1.939771145582199e-05,40.666666666666664,250.0,CI
M2J-M2L,2.361723232269287e-05,66.0,400.0,DIP
M6S-M8X,2.7752202779054644e-05,81.77777777777777,166.66666666666666,CI
M6R-M6S,2.7960029691457748e-05,69.66666666666667,208.33333333333334,CI
M6S-M8Y,2.8655209183692933e-05,60.5,225.0,CI
M6N-M6S,2.727151110768318e-05,109.33333333333333,180.0,CI
M9A-M9B,2.7178706943988798e-05,76.6,180.0,AC
M9A-M9R,2.5373566180467604e-05,67.22222222222223,227.77777777777777,CI
M8X-M9A,2.6903710901737213e-05,82.77777777777777,205.0,CI
M8Z-M9A,2.7426209777593613e-05,93.0,225.0,CI
M9A-M9P,2.4869399279356003e-05,52.666666666666664,216.66666666666666,CI
M9A-M9N,2.473619320988655e-05,59.0,150.0,UNK
M6N-M9A,2.6423019230365755e-05,45.333333333333336,216.66666666666666,CI
M1K-M1N,2.9099758058786394e-05,77.25,193.75,CI
M1M-M1N,3.0090700209140776e-05,59.416666666666664,212.5,CI
M2R-M3H,2.5457593709230423e-05,58.666666666666664,175.0,CI
M3H-M3J,2.1744553387165072e-05,37.0,187.5,CI
M3H-M3K,2.3172355890274046e-05,58.5,186.53846153846155,CI
M2N-M3H,2.6189871877431867e-05,60.5,203.57142857142858,CI
M2K-M2N,2.7454788506031036e-05,48.53846153846154,173.07692307692307,CI
M2M-M2N,2.8817749351263046e-05,50.705882352941174,255.88235294117646,CI
M2N-M2P,2.8456803649663923e-05,60.21739130434783,206.52173913043478,CI
M2N-M2R,2.7334823012351988e-05,66.66666666666667,183.33333333333334,CI
M3L-M3M,1.9939346075057985e-05,63.411764705882355,197.05882352941177,CI
M3M-M9N,2.2975055754184726e-05,48.0,270.0,CI
M3K-M3M,2.2271208524703978e-05,20.166666666666668,200.0,CI
M3M-M6L,2.4232705622911454e-05,37.666666666666664,216.66666666666666,CI
M3J-M3M,2.0843406021595004e-05,14.0,300.0,PVC
M3M-M6A,2.4128430038690567e-05,14.0,300.0,PVC
M5T-M6J,2.1100079596042635e-05,105.11764705882354,232.35294117647058,CI
M6J-M6K,2.597231850028038e-05,96.95833333333333,222.91666666666666,CI
M6G-M6J,2.454391101002693e-05,108.52941176470588,170.58823529411765,CI
M5V-M6J,2.4593996167182922e-05,78.0,280.0,CI
M5S-M6J,2.2401648074388504e-05,95.0,150.0,CI
M6L-M6M,2.6788934469223022e-05,39.0,216.66666666666666,CI
M6M-M6N,2.7218110620975493e-05,83.64516129032258,188.28125,CI
M6E-M6M,2.7565591037273408e-05,77.05,212.5,CI
M6A-M6M,2.6684658885002135e-05,41.5,225.0,CI
M4A-M4B,2.8629649341106414e-05,62.857142857142854,271.42857142857144,CI
M6K-M6R,2.8020033180713656e-05,103.88888888888889,230.55555555555554,CI
M5V-M6K,2.6471291154623033e-05,34.0,200.0,UNK
M4P-M4R,2.6182981073856355e-05,88.6923076923077,200.0,CI
M4N-M4P,2.639867368340492e-05,66.6,180.0,CI
M4P-M4S,2.6461983859539035e-05,68.625,196.875,CI
M4S-M4T,2.7658271610736843e-05,74.66666666666667,200.0,CI
M4S-M5P,2.632094752788544e-05,83.75,225.0,CI
M4S-M4V,2.7358637034893035e-05,110.25,200.0,CI
M4R-M4S,2.648972511291504e-05,49.75,362.5,CI
M6B-M6E,2.735503217577934e-05,85.64285714285714,230.0,CI
M6C-M6E,2.6794585913419725e-05,98.1875,190.625,CI
M6A-M6E,2.6627444386482237e-05,70.0,300.0,CI
M6B-M6C,2.6641241550445554e-05,81.6875,221.875,CI
M6C-M6G,2.5536796897649764e-05,79.0909090909091,190.9090909090909,CI
M5P-M6C,2.597698122262955e-05,88.64285714285714,185.71428571428572,CI
M5N-M6C,2.617029190063477e-05,74.36363636363636,263.6363636363636,CI
M9C-M9R,2.64617954492569e-05,58.0,600.0,CP
M9B-M9C,2.8266936212778092e-05,53.8,280.0,CI
M8W-M9C,2.9159021735191348e-05,42.333333333333336,250.0,CI
M9C-M9W,2.7115898042917252e-05,62.0,500.0,CP
M9P-M9R,2.4210342705249785e-05,50.333333333333336,225.0,CI
M9R-M9W,2.5368612200021744e-05,42.6,272.5,CI
M9M-M9R,2.2463449239730836e-05,43.75,237.5,CI
M9B-M9R,2.6519650369882584e-05,57.8,220.0,CI
M9R-M9V,2.3257833659648896e-05,17.0,150.0,PVC
M4R-M5N,2.623525542020798e-05,99.11111111111111,241.66666666666666,CI
M5N-M5P,2.6066477835178378e-05,93.6923076923077,210.71428571428572,CI
M5N-M6B,2.6730738162994383e-05,32.13333333333333,196.66666666666666,CI
M8V-M8Y,3.0167499005794525e-05,75.5625,189.47368421052633,AC
M8V-M8W,3.0431574165821076e-05,84.125,196.875,CI
M8V-M8Z,2.9786991477012635e-05,75.42857142857143,262.5,CI
M5R-M6G,2.4667623966932294e-05,108.70588235294117,247.05882352941177,CI
M5P-M6G,2.5432982832193377e-05,71.33333333333333,300.0,CI
M5S-M6G,2.2850535571575166e-05,119.66666666666667,150.0,CI
M8W-M8Z,2.946437948942185e-05,57.333333333333336,277.77777777777777,CI
M8W-M9B,2.921687665581703e-05,44.0,300.0,PVC
M4N-M4R,2.6426414936780926e-05,111.35714285714286,171.42857142857142,CI
M4R-M5P,2.604194474220276e-05,102.125,168.75,CI
M5R-M5S,2.252536103129387e-05,71.4,195.0,CI
M4Y-M5S,2.0937475472688673e-05,80.3,260.0,CI
M5S-M5T,1.940670415759087e-05,71.6842105263158,242.85714285714286,CI
M5H-M5S,1.826107630133629e-05,17.0,150.0,DICL
M8X-M8Z,2.8297297924757005e-05,67.7,185.0,CI
M8Y-M8Z,2.9200304329395294e-05,66.0,175.0,CI
M8Z-M9B,2.857229396700859e-05,80.14285714285714,200.0,CI
M6N-M8X,2.7294107377529147e-05,57.54545454545455,190.9090909090909,CI
M6N-M9N,2.5126589685678484e-05,77.0,218.75,CI
M4V-M5R,2.6145497798919678e-05,116.36363636363636,218.1818181818182,CI
M4Y-M5R,2.2754563868045805e-05,81.66666666666667,191.66666666666666,CI
M5P-M5R,2.5107808291912083e-05,111.0,150.0,CI
M2L-M4N,2.6358058303594585e-05,37.142857142857146,228.57142857142858,CI
M2P-M4N,2.774430683255195e-05,43.857142857142854,150.0,CI
M4T-M4V,2.8248180747032163e-05,89.25,175.0,CI
M4T-M4W,2.7905185878276822e-05,71.125,150.0,CI
M4V-M5P,2.691085666418076e-05,97.95,192.5,CI
M9V-M9W,2.391193625330925e-05,45.791666666666664,225.0,AC
M9L-M9V,1.9753404140472416e-05,47.0,205.55555555555554,CI
M9M-M9V,2.1006773293018342e-05,22.75,166.66666666666666,CI
M3C-M4A,2.638015589118004e-05,64.75,306.25,CI
M3A-M3C,2.4458961308002468e-05,70.0,150.0,CI
M1J-M1K,2.6781400650739673e-05,53.61538461538461,180.76923076923077,CI
M1K-M1M,2.84875508248806e-05,33.76923076923077,203.84615384615384,CI
M1K-M1P,2.4567941099405287e-05,70.3,185.0,CI
M8X-M8Y,2.8677805453538898e-05,73.4,195.0,CI
M6A-M6B,2.647410002350807e-05,59.35294117647059,194.44444444444446,CI
M1S-M1V,1.5749801889061928e-05,46.5,242.85714285714286,AC
M1H-M1S,1.9755107611417772e-05,52.11764705882353,241.1764705882353,AC
M1S-M1T,1.786564028263092e-05,46.666666666666664,183.33333333333334,AC
M1B-M1S,2.1039064049720764e-05,39.23076923076923,234.6153846153846,DIP
M1P-M1S,1.9867793381214138e-05,46.0,316.6666666666667,CI
M6L-M9N,2.4697413533926013e-05,47.611111111111114,180.55555555555554,CI
M9N-M9P,2.3572969734668732e-05,45.10526315789474,205.0,CI
M9M-M9N,2.182607626914978e-05,60.142857142857146,250.0,CI
M1H-M1P,2.152658775448799e-05,62.333333333333336,225.0,CI
M1J-M1P,2.3852733075618744e-05,35.285714285714285,192.85714285714286,CI
M1P-M1T,1.9637120425701138e-05,56.0,233.33333333333334,CI
M5H-M5T,1.695950782299042e-05,97.0,213.33333333333334,CI
M5H-M5J,1.56694712638855e-05,93.6,280.0,CI
M5B-M5H,1.636388847231865e-05,88.625,225.0,CI
M5C-M5H,1.563706988096237e-05,99.85714285714286,300.0,CI
M4Y-M5H,1.8490279138088225e-05,124.0,287.5,CI
M2M-M2R,2.8085471183061602e-05,33.0,191.66666666666666,CI
M2R-M3J,2.2889504522085192e-05,61.5,300.0,CI
M4W-M4X,2.427483174204826e-05,105.375,218.75,CI
M4W-M4Y,2.421461737155914e-05,94.75,307.6923076923077,CI
M4V-M4W,2.7605551302433014e-05,101.5,310.0,CI
M1T-M1V,1.5519128933548928e-05,35.42857142857143,178.57142857142858,DIP
M1V-M1W,1.4502808436751366e-05,41.666666666666664,222.22222222222223,CI
M9M-M9P,2.195928233861923e-05,49.0,250.0,CI
M4Y-M5B,1.9040287643671035e-05,67.53846153846153,246.15384615384616,CI
M4X-M5B,1.9100502014160155e-05,107.66666666666667,250.0,CI
M5B-M5C,1.618707838654518e-05,90.14285714285714,242.85714285714286,CI
M1T-M3A,2.0482120662927625e-05,66.42857142857143,185.71428571428572,CI
M3A-M4A,2.5250468581914898e-05,23.0,300.0,CI
M2K-M2M,2.820543667674065e-05,46.64705882352941,191.1764705882353,CI
M1C-M1E,2.7830129444599153e-05,54.266666666666666,206.66666666666666,AC
M1E-M1G,2.6234167307615282e-05,51.42857142857143,214.28571428571428,CI
M1E-M1J,2.6512699931859975e-05,44.0,187.5,CI
M1B-M1E,2.5470511049032213e-05,64.0,250.0,AC
M1T-M1W,1.661864683032036e-05,46.94736842105263,202.6315789473684,AC
M1H-M1J,2.3740047305822375e-05,67.0,175.0,CI
M1G-M1J,2.578766000270844e-05,64.625,243.75,CI
M1J-M1M,2.7772342801094054e-05,58.75,195.83333333333334,CI
M1W-M2H,1.7276400953531263e-05,47.0,314.2857142857143,CI
M2H-M2K,2.2896475702524185e-05,52.785714285714285,210.71428571428572,CI
M2L-M2P,2.7460257589817045e-05,48.666666666666664,210.0,CI
M2K-M2L,2.6458242446184158e-05,44.714285714285715,207.14285714285714,CI
M3K-M6A,2.3889290720224378e-05,53.142857142857146,214.28571428571428,CI
M6A-M6L,2.5850787818431854e-05,57.0,206.25,CI
M5J-M5V,2.0309015691280366e-05,48.142857142857146,271.42857142857144,CI
M4X-M5A,2.082920870184898e-05,60.18181818181818,233.33333333333334,CI
M4X-M4Y,2.1226892679929728e-05,81.5,200.0,CI
M4X-M5C,1.837368342280388e-05,149.0,150.0,CICL
M3J-M3L,1.827240425348282e-05,39.333333333333336,183.33333333333334,CI
M3L-M3N,1.7391138494014742e-05,57.0,300.0,CI
M3L-M9M,1.879036659002304e-05,55.666666666666664,400.0,CI
M1B-M1G,2.4745471119880678e-05,55.5,220.0,CI
M1G-M1H,2.3461514681577682e-05,52.166666666666664,197.22222222222223,CI
M5A-M5C,1.791578507423401e-05,81.1,285.0,CI
M5A-M5E,1.7501021444797517e-05,60.57142857142857,206.25,CI
M9L-M9M,1.895901972055435e-05,53.63636363636363,175.0,CI
M3N-M9M,1.8813160777091982e-05,60.0,350.0,CI
M1B-M1C,2.634143325686455e-05,41.416666666666664,223.33333333333334,AC
M3N-M9L,1.7559791624546052e-05,51.333333333333336,322.22222222222223,CI
M3J-M3N,1.8295198440551758e-05,37.375,288.8888888888889,AC
M3J-M3K,2.0604266703128814e-05,51.0,325.0,DIP
M1B-M1H,2.2697858422994617e-05,34.333333333333336,300.0,DIP
M5J-M5T,1.681509912014008e-05,44.0,400.0,DICL
M5E-M5J,1.5077897548675538e-05,65.0,342.85714285714283,CI
M5C-M5E,1.504549616575241e-05,84.5,275.0,CI
