edge,avg_lead_ppm,pipe_age,pipe_diameter,pipe_material
M1B-M1E,4.4502450451254844e-05,62.0,250.0,AC
M1T-M1W,3.480826842784882e-05,44.94736842105263,202.6315789473684,AC
M1H-M1J,4.682064512372017e-05,65.0,175.0,CI
M1G-M1J,4.996536819636822e-05,62.625,243.75,CI
M1J-M1M,5.704426062107086e-05,56.75,195.83333333333334,CI
M1W-M2H,4.050539395213127e-05,45.0,314.2857142857143,CI
M2H-M2K,4.9303812265396124e-05,50.785714285714285,210.71428571428572,CI
M2L-M2P,5.1208222001791e-05,46.666666666666664,210.0,CI
M2K-M2L,5.196356609463692e-05,42.714285714285715,207.14285714285714,CI
M3K-M6A,5.528248438239097e-05,51.142857142857146,214.28571428571428,CI
M6A-M6L,5.986366066336632e-05,55.0,206.25,CI
M5J-M5V,5.213213555514813e-05,46.142857142857146,271.42857142857144,CI
M4X-M5A,4.595406670868397e-05,58.18181818181818,233.33333333333334,CI
M4X-M4Y,4.776851253211498e-05,79.5,200.0,CI
M4X-M5C,4.151056188344956e-05,147.0,150.0,CICL
M3J-M3L,4.24768160879612e-05,37.333333333333336,183.33333333333334,CI
M3L-M3N,4.335123865306378e-05,55.0,300.0,CI
M3L-M9M,4.799826395511627e-05,53.666666666666664,400.0,CI
M1B-M1G,4.4530180394649504e-05,53.5,220.0,CI
M1G-M1H,4.474415923655033e-05,50.166666666666664,197.22222222222223,CI
M5A-M5C,4.177886582911014e-05,79.1,285.0,CI
M5A-M5E,4.128301982581615e-05,58.57142857142857,206.25,CI
M9L-M9M,5.364356571435928e-05,51.63636363636363,175.0,CI
M3N-M9M,4.9145862206816676e-05,58.0,350.0,CI
M1B-M1C,4.398950143158435e-05,39.416666666666664,223.33333333333334,AC
M3N-M9L,4.8996540412306786e-05,49.333333333333336,322.22222222222223,CI
M3J-M3N,4.36244143396616e-05,35.375,288.8888888888889,AC
M3J-M3K,4.710651713609696e-05,49.0,325.0,DIP
M1B-M1H,4.138545732200145e-05,32.333333333333336,300.0,DIP
M5J-M5T,4.810112285614014e-05,42.0,400.0,DICL
M5E-M5J,4.165835307538509e-05,63.0,342.85714285714283,CI
M5C-M5E,3.683951500058174e-05,82.5,275.0,CI
