edge,avg_lead_ppm,pipe_age,pipe_diameter,pipe_material
M2J-M2K,0.00010880954638115001,57.0,350.0,CI
M1T-M2J,0.0001070666509866,36.666666666666664,250.0,CI
M2J-M2L,0.0001091581986844,62.0,400.0,DIP
M6S-M8X,0.00010559757381669999,77.77777777777777,166.66666666666666,CI
M6R-M6S,0.00010604911208145,65.66666666666667,208.33333333333334,CI
M6S-M8Y,0.00010510929554694999,56.5,225.0,CI
M6N-M6S,0.00010578312188380001,105.33333333333333,180.0,CI
M9A-M9B,0.00010241881951685,72.6,180.0,AC
M9A-M9R,0.0001002922578155702,63.22222222222222,227.77777777777777,CI
M8X-M9A,0.0001038132311403,78.77777777777777,205.0,CI
M8Z-M9A,0.00010313061207524999,89.0,225.0,CI
M9A-M9P,9.977972835299427e-05,48.666666666666664,216.66666666666666,CI
M9A-M9N,0.00010048436701294835,55.0,150.0,UNK
M6N-M9A,0.0001039987792074,41.333333333333336,216.66666666666666,CI
M1K-M1N,0.00010110988274215,73.25,193.75,CI
M1M-M1N,0.0001004014608263941,55.416666666666664,212.5,CI
M2R-M3H,9.742917001247405e-05,54.666666666666664,175.0,CI
M3H-M3J,9.191775955259799e-05,33.0,187.5,CI
M3H-M3K,9.477351911365986e-05,54.5,186.53846153846155,CI
M2N-M3H,0.00010073261484501919,56.5,203.57142857142858,CI
M2K-M2N,0.000106709909141,44.53846153846154,173.07692307692307,CI
M2M-M2N,0.0001043355122208,46.705882352941174,255.88235294117646,CI
M2N-M2P,0.00010686347097154999,56.21739130434783,206.52173913043478,CI
M2N-M2R,0.00010097503378985485,62.666666666666664,183.33333333333334,CI
M3L-M3M,8.697840236127375e-05,59.411764705882355,197.05882352941177,CI
M3M-M9N,9.531007312238215e-05,44.0,270.0,CI
M3K-M3M,9.218282282352446e-05,16.166666666666668,200.0,CI
M3M-M6L,9.561838813126087e-05,33.666666666666664,216.66666666666666,CI
M3J-M3M,8.932706326246262e-05,10.0,300.0,PVC
M3M-M6A,9.651983164248382e-05,10.0,300.0,PVC
M5T-M6J,9.948280960317283e-05,101.11764705882354,232.35294117647058,CI
M6J-M6K,0.00010312469601624999,92.95833333333333,222.91666666666666,CI
M6G-M6J,0.0001045027019083,104.52941176470588,170.58823529411765,CI
M5V-M6J,0.00010070329025383619,74.0,280.0,CI
M5S-M6J,0.0001015975159406,91.0,150.0,CI
M6L-M6M,0.00010232788771387705,35.0,216.66666666666666,CI
M6M-M6N,0.00010553398489945,79.64516129032258,188.28125,CI
M6E-M6M,0.00010581260919565,73.05,212.5,CI
M6A-M6M,0.0001032293312251,37.5,225.0,CI
M4A-M4B,0.00010358200505374999,58.857142857142854,271.42857142857144,CI
M6K-M6R,0.0001049613708257,99.88888888888889,230.55555555555554,CI
M5V-M6K,0.00010132574334738618,30.0,200.0,UNK
M4P-M4R,0.00010608902513975,84.6923076923077,200.0,CI
M4N-M4P,0.0001070971088111,62.6,180.0,CI
M4P-M4S,0.00010576127663250001,64.625,196.875,CI
M4S-M4T,0.0001053307177126,70.66666666666667,200.0,CI
M4S-M5P,0.00010619527012105,79.75,225.0,CI
M4S-M4V,0.0001056996287405,106.25,200.0,CI
M4R-M4S,0.00010578112855545,45.75,362.5,CI
M6B-M6E,0.0001058718220889,81.64285714285714,230.0,CI
M6C-M6E,0.0001067769733071,94.1875,190.625,CI
M6A-M6E,0.00010361758276815,66.0,300.0,CI
M6B-M6C,0.00010644793465730001,77.6875,221.875,CI
M6C-M6G,0.0001069281233847,75.0909090909091,190.9090909090909,CI
M5P-M6C,0.0001071451230347,84.64285714285714,185.71428571428572,CI
M5N-M6C,0.00010688907042145,70.36363636363636,263.6363636363636,CI
M9C-M9R,9.938481107352019e-05,54.0,600.0,CP
M9B-M9C,0.0001015113727748,49.8,280.0,CI
M8W-M9C,0.0001019975531101,38.333333333333336,250.0,CI
M9C-M9W,9.866746857760191e-05,58.0,500.0,CP
M9P-M9R,9.771803990006447e-05,46.333333333333336,225.0,CI
M9R-M9W,9.75132268667221e-05,38.6,272.5,CI
M9M-M9R,9.260740175843238e-05,39.75,237.5,CI
M9B-M9R,0.00010035713106392019,53.8,220.0,CI
M9R-M9V,9.381641931831836e-05,13.0,150.0,PVC
M4R-M5N,0.00010626696601505,95.11111111111111,241.66666666666666,CI
M5N-M5P,0.00010668110758065,89.6923076923077,210.71428571428572,CI
M5N-M6B,0.00010598391920325,28.133333333333333,196.66666666666666,CI
M8V-M8Y,0.00010336937561625,71.5625,189.47368421052633,AC
M8V-M8W,0.00010294942259784999,80.125,196.875,CI
M8V-M8Z,0.00010317503482095,71.42857142857143,262.5,CI
M5R-M6G,0.00010526530399914999,104.70588235294117,247.05882352941177,CI
M5P-M6G,0.0001067201605439,67.33333333333333,300.0,CI
M5S-M6G,0.0001035979749262,115.66666666666667,150.0,CI
M8W-M8Z,0.00010368166565889999,53.333333333333336,277.77777777777777,CI
M8W-M9B,0.0001029698731005,40.0,300.0,PVC
M4N-M4R,0.00010711696073405,107.35714285714286,171.42857142857142,CI
M4R-M5P,0.00010652301862829999,98.125,168.75,CI
M5R-M5S,0.00010236011803145,67.4,195.0,CI
M4Y-M5S,0.00010003905281422048,76.3,260.0,CI
M5S-M5T,9.857808262107282e-05,67.6842105263158,242.85714285714286,CI
M5H-M5S,9.742836803195386e-05,13.0,150.0,DICL
M8X-M8Z,0.00010458989694705,63.7,185.0,CI
M8Y-M8Z,0.0001041016186773,62.0,175.0,CI
M8Z-M9B,0.0001031954853236,76.14285714285714,200.0,CI
M6N-M8X,0.0001054580640792,53.54545454545455,190.9090909090909,CI
M6N-M9N,0.00010212919995184836,73.0,218.75,CI
M4V-M5R,0.0001049866622686,112.36363636363636,218.1818181818182,CI
M4Y-M5R,0.00010170638188717048,77.66666666666667,191.66666666666666,CI
M5P-M5R,0.00010548230364914999,107.0,150.0,CI
M2L-M4N,0.00010898184433574999,33.142857142857146,228.57142857142858,CI
M2P-M4N,0.00010878675386305,39.857142857142854,150.0,CI
M4T-M4V,0.0001055769664049,85.25,175.0,CI
M4T-M4W,0.00010366989746685,67.125,150.0,CI
M4V-M5P,0.00010644151881335001,93.95,192.5,CI
M9V-M9W,9.30990768224001e-05,41.791666666666664,225.0,AC
M9L-M9V,8.565823204815387e-05,43.0,205.55555555555554,CI
M9M-M9V,8.819325171411037e-05,18.75,166.66666666666666,CI
M3C-M4A,0.0001049584418535,60.75,306.25,CI
M3A-M3C,0.00010581578224895,66.0,150.0,CI
M1J-M1K,9.978860244153562e-05,49.61538461538461,180.76923076923077,CI
M1K-M1M,9.98906283080441e-05,29.76923076923077,203.84615384615384,CI
M1K-M1P,0.0001005852770805,66.3,185.0,CI
M8X-M8Y,0.00010478423774235,69.4,195.0,CI
M6A-M6B,0.00010328854411835,55.35294117647059,194.44444444444446,CI
M1S-M1V,0.000104968855977,42.5,242.85714285714286,AC
M1H-M1S,0.0001010562546550792,48.11764705882353,241.1764705882353,AC
M1S-M1T,0.00010439151719205,42.666666666666664,183.33333333333334,AC
M1B-M1S,9.992074906821661e-05,35.23076923076923,234.6153846153846,DIP
M1P-M1S,0.0001018494947254,42.0,316.6666666666667,CI
M6L-M9N,9.892310276627542e-05,43.611111111111114,180.55555555555554,CI
M9N-M9P,9.791014909744263e-05,41.10526315789474,205.0,CI
M9M-M9N,9.279951095581054e-05,56.142857142857146,250.0,CI
M1H-M1P,9.977826386687919e-05,58.333333333333336,225.0,CI
M1J-M1P,9.977482929823562e-05,31.285714285714285,192.85714285714286,CI
M1P-M1T,0.00010311352640385001,52.0,233.33333333333334,CI
M5H-M5T,9.531366169452667e-05,93.0,213.33333333333334,CI
M5H-M5J,9.564472272992134e-05,89.6,280.0,CI
M5B-M5H,9.491676852107047e-05,84.625,225.0,CI
M5C-M5H,9.786258816715386e-05,95.85714285714286,300.0,CI
M4Y-M5H,9.677463188767434e-05,120.0,287.5,CI
M2M-M2R,0.00010103206738825487,29.0,191.66666666666666,CI
