edge,avg_lead_ppm,pipe_age,pipe_diameter,pipe_material
M3M-M6L,0.0003003674426302,31.666666666666668,216.66666666666666,CI
M3J-M3M,0.0002883488972112,8.0,300.0,PVC
M3M-M6A,0.00029922559149559997,8.0,300.0,PVC
M5T-M6J,0.0003339142668619,99.11764705882354,232.35294117647058,CI
M6J-M6K,0.00031619740694755003,90.95833333333333,222.91666666666666,CI
M6G-M6J,0.00032795786987985,102.52941176470588,170.58823529411765,CI
M5V-M6J,0.00031895717974745,72.0,280.0,CI
M5S-M6J,0.00033126493033015,89.0,150.0,CI
M6L-M6M,0.00031503303688015,33.0,216.66666666666666,CI
M6M-M6N,0.00032476128548380003,77.64516129032258,188.28125,CI
M6E-M6M,0.00032289710775015,71.05,212.5,CI
M6A-M6M,0.00031389118574555,35.5,225.0,CI
M4A-M4B,0.000278525301218,56.857142857142854,271.42857142857144,CI
M6K-M6R,0.00030926481820635,97.88888888888889,230.55555555555554,CI
M5V-M6K,0.0003097699922695,28.0,200.0,UNK
M4P-M4R,0.0003111957072839,82.6923076923077,200.0,CI
M4N-M4P,0.0003095612743869,60.6,180.0,CI
M4P-M4S,0.00030953410048035004,62.625,196.875,CI
M4S-M4T,0.00030842801705,68.66666666666667,200.0,CI
M4S-M5P,0.00031794822413470003,77.75,225.0,CI
M4S-M4V,0.0003132709204405,104.25,200.0,CI
M4R-M4S,0.00031361085288225004,43.75,362.5,CI
M6B-M6E,0.0003233001608401,79.64285714285714,230.0,CI
M6C-M6E,0.00032549354866145,92.1875,190.625,CI
M6A-M6E,0.00031535237006840005,64.0,300.0,CI
M6B-M6C,0.00032443541742855,75.6875,221.875,CI
M6C-M6G,0.00032857997529205,73.0909090909091,190.9090909090909,CI
M5P-M6C,0.00032528800372029997,82.64285714285714,185.71428571428572,CI
M5N-M6C,0.000324164891839,68.36363636363636,263.6363636363636,CI
M9C-M9R,0.0003262635589018,52.0,600.0,CP
M9B-M9C,0.00031499983537940004,47.8,280.0,CI
M8W-M9C,0.00030549192219970003,36.333333333333336,250.0,CI
M9C-M9W,0.00031711751025165,56.0,500.0,CP
M9P-M9R,0.00035126690492029997,44.333333333333336,225.0,CI
M9R-M9W,0.00033414712496095003,36.6,272.5,CI
M9M-M9R,0.00034777372509235,37.75,237.5,CI
M9B-M9R,0.0003320294500887,51.8,220.0,CI
M9R-M9V,0.0003490170606225,11.0,150.0,PVC
M4R-M5N,0.00031848671905695004,93.11111111111111,241.66666666666666,CI
M5N-M5P,0.0003228240903094,87.6923076923077,210.71428571428572,CI
M5N-M6B,0.00032197150401765,26.133333333333333,196.66666666666666,CI
M8V-M8Y,0.0002928037966042,69.5625,189.47368421052633,AC
M8V-M8W,0.00029483653809869996,78.125,196.875,CI
M8V-M8Z,0.000297648788765,69.42857142857143,262.5,CI
M5R-M6G,0.0003302171335369,102.70588235294117,247.05882352941177,CI
M5P-M6G,0.00032723917376244996,65.33333333333333,300.0,CI
M5S-M6G,0.0003338382057845,113.66666666666667,150.0,CI
M8W-M8Z,0.0003045621508732,51.333333333333336,277.77777777777777,CI
M8W-M9B,0.0003112578133866,38.0,300.0,PVC
M4N-M4R,0.0003136380267888,105.35714285714286,171.42857142857142,CI
M4R-M5P,0.00031960983093825,96.125,168.75,CI
M5R-M5S,0.0003335241939872,65.4,195.0,CI
M4Y-M5S,0.00032982198793435,74.3,260.0,CI
M5S-M5T,0.00033979460276655003,65.6842105263158,242.85714285714286,CI
M5H-M5S,0.0003394888863712,11.0,150.0,DICL
M8X-M8Z,0.00031130004633209997,61.7,185.0,CI
M8Y-M8Z,0.0003025294093787,60.0,175.0,CI
M8Z-M9B,0.0003140700640529,74.14285714285714,200.0,CI
M6N-M8X,0.0003216561693325,51.54545454545455,190.9090909090909,CI
M6N-M9N,0.00033101440720255,71.0,218.75,CI
M4V-M5R,0.00032224785827095,110.36363636363636,218.1818181818182,CI
M4Y-M5R,0.00032620091568674996,75.66666666666667,191.66666666666666,CI
M5P-M5R,0.00032692516196515,105.0,150.0,CI
M2L-M4N,0.00031038773115719996,31.142857142857142,228.57142857142858,CI
M2P-M4N,0.0003121429049223,37.857142857142854,150.0,CI
M4T-M4V,0.0003097496914118,83.25,175.0,CI
M4T-M4W,0.0003060929111391,65.125,150.0,CI
M4V-M5P,0.00031926989849650003,91.95,192.5,CI
M9V-M9W,0.00033987101197235003,39.791666666666664,225.0,AC
M9L-M9V,0.0003608328162878,41.0,205.55555555555554,CI
M9M-M9V,0.00035349761210375,16.75,166.66666666666666,CI
M3C-M4A,0.00029137687806035,58.75,306.25,CI
M3A-M3C,0.00029731254648410004,64.0,150.0,CI
M1J-M1K,0.00030968819204710003,47.61538461538461,180.76923076923077,CI
M1K-M1M,0.00029862775560460003,27.76923076923077,203.84615384615384,CI
M1K-M1P,0.0002987468552961,64.3,185.0,CI
M8X-M8Y,0.0003064550541713,67.4,195.0,CI
M6A-M6B,0.0003142942388355,53.35294117647059,194.44444444444446,CI
M1S-M1V,0.00030055400960140005,40.5,242.85714285714286,AC
M1H-M1S,0.00031153377972535,46.11764705882353,241.1764705882353,AC
M1S-M1T,0.00029943881515405,40.666666666666664,183.33333333333334,AC
M1B-M1S,0.000310775058791,33.23076923076923,234.6153846153846,DIP
M1P-M1S,0.00030257202029219997,40.0,316.6666666666667,CI
M6L-M9N,0.0003212861585989,41.611111111111114,180.55555555555554,CI
M9N-M9P,0.00034659140154715,39.10526315789474,205.0,CI
M9M-M9N,0.0003430982217192,54.142857142857146,250.0,CI
M1H-M1P,0.00031144251041105,56.333333333333336,225.0,CI
M1J-M1P,0.0003134220877289,29.285714285714285,192.85714285714286,CI
M1P-M1T,0.00029934754583974996,50.0,233.33333333333334,CI
M5H-M5T,0.00034213822290295,91.0,213.33333333333334,CI
M5H-M5J,0.00033696768097575,87.6,280.0,CI
M5B-M5H,0.00033430738337335,82.625,225.0,CI
M5C-M5H,0.00033524359010155,93.85714285714286,300.0,CI
M4Y-M5H,0.00033216560807075,118.0,287.5,CI
M2M-M2R,0.0002964527489617,27.0,191.66666666666666,CI
M2R-M3J,0.0002902511402964,55.5,300.0,CI
M4W-M4X,0.000313091982454,99.375,218.75,CI
M4W-M4Y,0.0003148888719454,88.75,307.6923076923077,CI
M4V-M4W,0.0003109358145296,95.5,310.0,CI
M1T-M1V,0.00029732953514895004,29.428571428571427,178.57142857142858,DIP
M1V-M1W,0.00030453749343745,35.666666666666664,222.22222222222223,CI
M9M-M9P,0.00035574745640155,43.0,250.0,CI
M4Y-M5B,0.0003246404849365,61.53846153846154,246.15384615384616,CI
M4X-M5B,0.0003228435954451,101.66666666666667,250.0,CI
M5B-M5C,0.00032771846696729996,84.14285714285714,242.85714285714286,CI
M1T-M3A,0.00029634137772015,60.42857142857143,185.71428571428572,CI
M3A-M4A,0.00029053274631495,17.0,300.0,CI
M2K-M2M,0.00030578899506475,40.64705882352941,191.1764705882353,CI
M1C-M1E,0.0003170248384773,48.266666666666666,206.66666666666666,AC
M1E-M1G,0.0003311059749126,45.42857142857143,214.28571428571428,CI
M1E-M1J,0.0003247581622749,38.0,187.5,CI
M1B-M1E,0.0003220198640227,58.0,250.0,AC
M1T-M1W,0.0003034222989901,40.94736842105263,202.6315789473684,AC
M1H-M1J,0.00032238384716205,61.0,175.0,CI
M1G-M1J,0.0003307112371176,58.625,243.75,CI
M1J-M1M,0.0003133029880374,52.75,195.83333333333334,CI
M1W-M2H,0.00031362020261580003,41.0,314.2857142857143,CI
M2H-M2K,0.00031559593062845,46.785714285714285,210.71428571428572,CI
M2L-M2P,0.0003105270421877,42.666666666666664,210.0,CI
M2K-M2L,0.00031167679086325,38.714285714285715,207.14285714285714,CI
M3K-M6A,0.0002994186535477,47.142857142857146,214.28571428571428,CI
M6A-M6L,0.0003074882991984,51.0,206.25,CI
M5J-M5V,0.00032231631025665,42.142857142857146,271.42857142857144,CI
M4X-M5A,0.0003197388771548,54.18181818181818,233.33333333333334,CI
M4X-M4Y,0.0003207018201425,75.5,200.0,CI
M4X-M5C,0.00032377980217329996,143.0,150.0,CICL
M3J-M3L,0.000290969727002,33.333333333333336,183.33333333333334,CI
M3L-M3N,0.00031299105506385,51.0,300.0,CI
M3L-M9M,0.0003248003355413,49.666666666666664,400.0,CI
M1B-M1G,0.00032797293886539997,49.5,220.0,CI
M1G-M1H,0.00032873165979974996,46.166666666666664,197.22222222222223,CI
M5A-M5C,0.000324613748677,75.1,285.0,CI
M5A-M5E,0.00032974788632235,54.57142857142857,206.25,CI
M9L-M9M,0.00035958948075765,47.63636363636363,175.0,CI
M3N-M9M,0.00034044499609615,54.0,350.0,CI
M1B-M1C,0.00031389180243009997,35.416666666666664,223.33333333333334,AC
M3N-M9L,0.0003477802002802,45.333333333333336,322.22222222222223,CI
M3J-M3N,0.00030661438755685,31.375,288.8888888888889,AC
M3J-M3K,0.0002885419592633,45.0,325.0,DIP
M1B-M1H,0.00031964554890985,28.333333333333332,300.0,DIP
M5J-M5T,0.0003372733973711,38.0,400.0,DICL
M5E-M5J,0.00033551290221505,59.0,342.85714285714283,CI
M5C-M5E,0.00033378881134085,78.5,275.0,CI
