edge,avg_lead_ppm,pipe_age,pipe_diameter,pipe_material
M1L-M4E,0.00057250309046355,60.8,270.0,CI
M4C-M4E,0.00057906467203045,104.91666666666667,175.0,CI
M1N-M4E,0.0005704902399331,73.26666666666667,183.33333333333334,CI
M4B-M4E,0.00057448004949835,91.14285714285714,192.85714285714286,CI
M4E-M4L,0.0005810740104317,89.36363636363636,204.54545454545453,CI
M4J-M4K,0.0005837652872502,89.18518518518519,187.03703703703704,CI
M4K-M4X,0.00056110274992875,55.0,300.0,CI
M4K-M4M,0.00058038061138235,99.81818181818181,262.5,CI
M4G-M4K,0.00058613082949065,37.75,175.0,CI
M4K-M5A,0.0005603680371492499,24.666666666666668,400.0,CI
M1L-M4B,0.0005711068342626,69.1,187.5,CI
M1L-M1N,0.00056711702469735,54.95652173913044,226.08695652173913,CI
M1L-M4A,0.0005700340944528499,65.57142857142857,192.85714285714286,CI
M1K-M1L,0.00056792425986375,50.111111111111114,227.77777777777777,CI
M1L-M1R,0.000566764671877,62.0,400.0,CI
M2L-M3B,0.00059185270410025,50.11764705882353,244.11764705882354,CI
M3B-M3C,0.0005837036709487,31.923076923076923,203.84615384615384,CI
M3A-M3B,0.0005763375961407499,53.8,180.0,CI
M3B-M4G,0.00059025733482085,45.25,150.0,CI
M3B-M4N,0.0005946614215895001,30.666666666666668,200.0,CI
M2J-M3B,0.00057195775538675,27.0,300.0,PVC
M6E-M6H,0.0005854142319038,92.13333333333334,187.5,CI
M6H-M6R,0.0005882986758276,86.92307692307692,200.0,CI
M6H-M6P,0.0005896411718055,91.13333333333334,206.66666666666666,CI
M6G-M6H,0.00058135156106195,107.36842105263158,226.31578947368422,CI
M6C-M6H,0.0005941435673832,87.0,200.0,CI
M6H-M6K,0.00057437428511675,131.5,150.0,CICL
M6H-M6J,0.0005673731636628,129.75,187.5,CI
M4C-M4J,0.0005855556413158,83.07142857142857,210.71428571428572,CI
M4J-M4M,0.00058547356840215,98.0,162.5,CI
M4J-M4L,0.00058756497971705,77.41666666666667,162.5,CI
M3C-M4J,0.0005846701226382999,59.0,300.0,CI
M4G-M4J,0.00059122378651045,15.0,300.0,PVC
M4L-M4M,0.0005841803038492,101.3,245.0,CI
M4M-M5A,0.0005620763183012,98.5,244.44444444444446,CI
M4G-M4T,0.0005953739833086001,56.55555555555556,200.0,CI
M4G-M4S,0.0005956393031030501,94.875,168.75,CI
M3C-M4G,0.00058703566487875,48.0,230.0,CI
M4G-M4P,0.0005999376871063499,52.1,225.0,CI
M4C-M4L,0.00058426237676285,101.9,180.0,CI
M4B-M4C,0.0005776684158295001,88.13333333333334,186.66666666666666,CI
M6P-M6S,0.000594830712378,78.08333333333333,175.0,CI
M6N-M6P,0.0005907018656283001,68.75,225.0,CI
M6E-M6P,0.0005891928824036999,71.55555555555556,188.88888888888889,CI
M6P-M6R,0.0005920773263275001,81.46153846153847,173.07692307692307,CI
M6M-M6P,0.000582498117201,76.5,225.0,CI
M5M-M6B,0.00060162705205375,38.333333333333336,175.0,CI
M3H-M5M,0.0006031756237521,45.294117647058826,167.64705882352942,CI
M4R-M5M,0.000608243256472,86.22222222222223,177.77777777777777,CI
M2P-M5M,0.0006078806753456001,42.666666666666664,216.66666666666666,CI
M4N-M5M,0.00060599373772735,70.33333333333333,214.28571428571428,CI
M5M-M5N,0.00060740918740625,26.88888888888889,222.22222222222223,CI
M1R-M4A,0.0005676688911020499,46.785714285714285,203.57142857142858,CI
M1P-M1R,0.0005630512114241,45.46666666666667,173.33333333333334,CI
M1R-M1T,0.00055220769740635,57.285714285714285,221.42857142857142,CI
M1R-M3A,0.0005650746599584499,47.18181818181818,227.27272727272728,CI
M1K-M1R,0.00056555905651295,52.666666666666664,250.0,CI
M2H-M2J,0.0005503229779749499,39.142857142857146,250.0,CP
M1W-M2J,0.0005363451813347,39.642857142857146,192.85714285714286,CI
M2J-M3A,0.0005613700106366999,55.2,240.0,CI
M2J-M2K,0.00056835973307485,54.0,350.0,CI
M1T-M2J,0.0005485030480846,33.666666666666664,250.0,CI
M2J-M2L,0.0005768851185962,59.0,400.0,DIP
M6S-M8X,0.0005983389597386,74.77777777777777,166.66666666666666,CI
M6R-M6S,0.0005934882164001,62.666666666666664,208.33333333333334,CI
M6S-M8Y,0.00059277750317005,53.5,225.0,CI
M6N-M6S,0.0005921127557009,102.33333333333333,180.0,CI
M9A-M9B,0.0006104812221601,69.6,180.0,AC
M9A-M9R,0.00061465643517665,60.22222222222222,227.77777777777777,CI
M8X-M9A,0.0006020580272748501,75.77777777777777,205.0,CI
M8Z-M9A,0.00060161821011445,86.0,225.0,CI
M9A-M9P,0.00059495785761615,45.666666666666664,216.66666666666666,CI
M9A-M9N,0.00058997473165385,52.0,150.0,UNK
M6N-M9A,0.00059583182323715,38.333333333333336,216.66666666666666,CI
M1K-M1N,0.0005659114093333,70.25,193.75,CI
M1M-M1N,0.00056224613282825,52.416666666666664,212.5,CI
M2R-M3H,0.0005986638008802501,51.666666666666664,175.0,CI
M3H-M3J,0.00057929976902895,30.0,187.5,CI
M3H-M3K,0.00058030790414655,51.5,186.53846153846155,CI
M2N-M3H,0.00060309136345975,53.5,203.57142857142858,CI
M2K-M2N,0.0005945753744244001,41.53846153846154,173.07692307692307,CI
M2M-M2N,0.0006105334727838001,43.705882352941174,255.88235294117646,CI
M2N-M2P,0.0006077964150532501,53.21739130434783,206.52173913043478,CI
M2N-M2R,0.0006049938900023,59.666666666666664,183.33333333333334,CI
M3L-M3M,0.00053953362468625,56.411764705882355,197.05882352941177,CI
M3M-M9N,0.0005611997956037,41.0,270.0,CI
M3K-M3M,0.0005549921996890999,13.166666666666666,200.0,CI
M3M-M6L,0.000544951268807,30.666666666666668,216.66666666666666,CI
M3J-M3M,0.0005539840645715,7.0,300.0,PVC
M3M-M6A,0.00055749804224815,7.0,300.0,PVC
M5T-M6J,0.0005255304421298,98.11764705882354,232.35294117647058,CI
M6J-M6K,0.00055588492747395,89.95833333333333,222.91666666666666,CI
M6G-M6J,0.0005628622034191499,101.52941176470588,170.58823529411765,CI
M5V-M6J,0.0005322901047021,71.0,280.0,CI
M5S-M6J,0.0005435124049335499,88.0,150.0,CI
M6L-M6M,0.0005576745421439001,32.0,216.66666666666666,CI
M6M-M6N,0.0005797801605239,76.64516129032258,188.28125,CI
M6E-M6M,0.0005782711772993,70.05,212.5,CI
M6A-M6M,0.0005702213155850499,34.5,225.0,CI
M4A-M4B,0.00057201105348765,55.857142857142854,271.42857142857144,CI
M6K-M6R,0.00057681043963875,96.88888888888889,230.55555555555554,CI
M5V-M6K,0.00053929122615605,27.0,200.0,UNK
M4P-M4R,0.0006065912926196499,81.6923076923077,200.0,CI
M4N-M4P,0.000604341773875,59.6,180.0,CI
M4P-M4S,0.0006019876614585,61.625,196.875,CI
M4S-M4T,0.00059742395766075,67.66666666666667,200.0,CI
M4S-M5P,0.0005983918265253,76.75,225.0,CI
M4S-M4V,0.0005950166395679,103.25,200.0,CI
M4R-M4S,0.0006022929086163501,42.75,362.5,CI
M6B-M6E,0.0005893150367215,78.64285714285714,230.0,CI
M6C-M6E,0.0005936952779814,91.1875,190.625,CI
M6A-M6E,0.00057691608078775,63.0,300.0,CI
M6B-M6C,0.0005980443722009,74.6875,221.875,CI
M6C-M6G,0.00058963260713955,72.0909090909091,190.9090909090909,CI
M5P-M6C,0.0006007594945281001,81.64285714285714,185.71428571428572,CI
M5N-M6C,0.0006038265075533999,67.36363636363636,263.6363636363636,CI
M9C-M9R,0.0006300450140610001,51.0,600.0,CP
M9B-M9C,0.00062586980104445,46.8,280.0,CI
M8W-M9C,0.0006221119152381501,35.333333333333336,250.0,CI
M9C-M9W,0.0006321616880595501,55.0,500.0,CP
M9P-M9R,0.0006059345552697,43.333333333333336,225.0,CI
M9R-M9W,0.00062774980682875,35.6,272.5,CI
M9M-M9R,0.00057899384409185,36.75,237.5,CI
M9B-M9R,0.00062145791981365,50.8,220.0,CI
M9R-M9V,0.00059026710100465,10.0,150.0,PVC
M4R-M5N,0.00060606247071175,92.11111111111111,241.66666666666666,CI
M5N-M5P,0.0006021613886207,86.6923076923077,210.71428571428572,CI
M5N-M6B,0.0005994462662935001,25.133333333333333,196.66666666666666,CI
M8V-M8Y,0.0005816805304959,68.5625,189.47368421052633,AC
M8V-M8W,0.0005919072961434,77.125,196.875,CI
M8V-M8Z,0.00058680216990405,68.42857142857143,262.5,CI
M5R-M6G,0.0005721745215355499,101.70588235294117,247.05882352941177,CI
M5P-M6G,0.00058796748820685,64.33333333333333,300.0,CI
M5S-M6G,0.0005574908023327,112.66666666666667,150.0,CI
M8W-M8Z,0.0006046618089451501,50.333333333333336,277.77777777777777,CI
M8W-M9B,0.0006135248209908,37.0,300.0,PVC
M4N-M4R,0.00060464702103285,104.35714285714286,171.42857142857142,CI
M4R-M5P,0.00060299545768645,95.125,168.75,CI
M5R-M5S,0.0005528247230499499,64.4,195.0,CI
M4Y-M5S,0.0005389700511842499,73.3,260.0,CI
M5S-M5T,0.00052015904104335,64.6842105263158,242.85714285714286,CI
M5H-M5S,0.00051807223554695,10.0,150.0,DICL
M8X-M8Z,0.0005999964998662001,60.7,185.0,CI
M8Y-M8Z,0.00059443504329765,59.0,175.0,CI
M8Z-M9B,0.00060841969475145,73.14285714285714,200.0,CI
M6N-M8X,0.0005942101129889001,50.54545454545455,190.9090909090909,CI
M6N-M9N,0.0005821268173679,70.0,218.75,CI
M4V-M5R,0.0005799262219666999,109.36363636363636,218.1818181818182,CI
M4Y-M5R,0.0005536537703871,74.66666666666667,191.66666666666666,CI
M5P-M5R,0.0005833014089241,104.0,150.0,CI
M2L-M4N,0.0005995887847989501,30.142857142857142,228.57142857142858,CI
M2P-M4N,0.0006042844399064501,36.857142857142854,150.0,CI
M4T-M4V,0.00059475131977345,82.25,175.0,CI
M4T-M4W,0.0005834784325584,64.125,150.0,CI
M4V-M5P,0.000595719188638,90.95,192.5,CI
M9V-M9W,0.0005923837750032,38.791666666666664,225.0,AC
M9L-M9V,0.00052433939902105,40.0,205.55555555555554,CI
M9M-M9V,0.0005436278122663,15.75,166.66666666666666,CI
M3C-M4A,0.00057571015734225,57.75,306.25,CI
M3A-M3C,0.00057311592619865,63.0,150.0,CI
M1J-M1K,0.0005649236075952,46.61538461538461,180.76923076923077,CI
M1K-M1M,0.00056305336799465,26.76923076923077,203.84615384615384,CI
M1K-M1P,0.00056421079941085,63.3,185.0,CI
M8X-M8Y,0.0005948748604580501,66.4,195.0,CI
M6A-M6B,0.0005812651750072501,52.35294117647059,194.44444444444446,CI
M1S-M1V,0.0005253070522285501,39.5,242.85714285714286,AC
M1H-M1S,0.0005515882071107,45.11764705882353,241.1764705882353,AC
M1S-M1T,0.00054061157107345,39.666666666666664,183.33333333333334,AC
M1B-M1S,0.0005399361331759999,32.23076923076923,234.6153846153846,DIP
M1P-M1S,0.0005514550850912,39.0,316.6666666666667,CI
M6L-M9N,0.0005600211989879,40.611111111111114,180.55555555555554,CI
M9N-M9P,0.0005812528517469,38.10526315789474,205.0,CI
M9M-M9N,0.00055431214056905,53.142857142857146,250.0,CI
M1H-M1P,0.0005618360763415,55.333333333333336,225.0,CI
M1J-M1P,0.00056241576250635,28.285714285714285,192.85714285714286,CI
M1P-M1T,0.00055085944030425,49.0,233.33333333333334,CI
M5H-M5T,0.0005000902727432,90.0,213.33333333333334,CI
M5H-M5J,0.0004925756410322499,86.6,280.0,CI
M5B-M5H,0.0005060984474978499,81.625,225.0,CI
M5C-M5H,0.000505026708953,92.85714285714286,300.0,CI
M4Y-M5H,0.0005189012828841,117.0,287.5,CI
M2M-M2R,0.0006061059102043,26.0,191.66666666666666,CI
M2R-M3J,0.0005812022955715001,54.5,300.0,CI
M4W-M4X,0.0005566656984388001,98.375,218.75,CI
M4W-M4Y,0.00055479866288595,87.75,307.6923076923077,CI
M4V-M4W,0.00058107111446555,94.5,310.0,CI
M1T-M1V,0.0005247114074416,28.428571428571427,178.57142857142858,DIP
M1V-M1W,0.0005125535406917,34.666666666666664,222.22222222222223,CI
M9M-M9P,0.00055929526653135,42.0,250.0,CI
M4Y-M5B,0.00052699626313515,60.53846153846154,246.15384615384616,CI
M4X-M5B,0.000528863298688,100.66666666666667,250.0,CI
M5B-M5C,0.00051312168920405,83.14285714285714,242.85714285714286,CI
M1T-M3A,0.0005528828888385999,59.42857142857143,185.71428571428572,CI
M3A-M4A,0.0005683440825343,16.0,300.0,CI
M2K-M2M,0.0005956873946264,39.64705882352941,191.1764705882353,CI
M1C-M1E,0.0005264421631395,47.266666666666666,206.66666666666666,AC
M1E-M1G,0.00054789597347375,44.42857142857143,214.28571428571428,CI
M1E-M1J,0.00054966728810215,37.0,187.5,CI
M1B-M1E,0.0005374355280025999,57.0,250.0,AC
M1T-M1W,0.0005278580595366,39.94736842105263,202.6315789473684,AC
M1H-M1J,0.00056254888452585,60.0,175.0,CI
M1G-M1J,0.0005613572560623,57.625,243.75,CI
M1J-M1M,0.00056125833109015,51.75,195.83333333333334,CI
M1W-M2H,0.00052967798942695,40.0,314.2857142857143,CI
M2H-M2K,0.0005616925411671,45.785714285714285,210.71428571428572,CI
M2L-M2P,0.0006014757224172,41.666666666666664,210.0,CI
M2K-M2L,0.00058825468178835,37.714285714285715,207.14285714285714,CI
M3K-M6A,0.00056636037651445,46.142857142857146,214.28571428571428,CI
