edge,avg_lead_ppm,pipe_age,pipe_diameter,pipe_material
M8X-M8Z,8.683470113078753e-05,64.7,185.0,CI
M8Y-M8Z,8.739286470413207e-05,63.0,175.0,CI
M8Z-M9B,8.730069298297166e-05,77.14285714285714,200.0,CI
M6N-M8X,8.409673554946979e-05,54.54545454545455,190.9090909090909,CI
M6N-M9N,7.858493603765965e-05,74.0,218.75,CI
M4V-M5R,7.932947228103877e-05,113.36363636363636,218.1818181818182,CI
M4Y-M5R,7.397675022731225e-05,78.66666666666667,191.66666666666666,CI
M5P-M5R,7.837089589734874e-05,108.0,150.0,CI
M2L-M4N,7.15901909073194e-05,34.142857142857146,228.57142857142858,CI
M2P-M4N,7.182769731680552e-05,40.857142857142854,150.0,CI
M4T-M4V,8.202332665026188e-05,86.25,175.0,CI
M4T-M4W,8.047038806974888e-05,68.125,150.0,CI
M4V-M5P,8.03903973127405e-05,94.95,192.5,CI
M9V-M9W,7.744419658184051e-05,42.791666666666664,225.0,AC
M9L-M9V,6.465175754576921e-05,44.0,205.55555555555554,CI
M9M-M9V,6.706589756906033e-05,19.75,166.66666666666666,CI
M3C-M4A,8.38810804237922e-05,61.75,306.25,CI
M3A-M3C,8.14864377801617e-05,67.0,150.0,CI
M1J-M1K,8.149080691734949e-05,50.61538461538461,180.76923076923077,CI
M1K-M1M,8.01557682082057e-05,30.76923076923077,203.84615384615384,CI
M1K-M1P,8.051354484508435e-05,67.3,185.0,CI
M8X-M8Y,8.674769904216132e-05,70.4,195.0,CI
M6A-M6B,7.986069050927957e-05,56.35294117647059,194.44444444444446,CI
M1S-M1V,8.222331333905459e-05,43.5,242.85714285714286,AC
M1H-M1S,8.512313572069009e-05,49.11764705882353,241.1764705882353,AC
M1S-M1T,8.127884078770876e-05,43.666666666666664,183.33333333333334,AC
M1B-M1S,8.612045775850614e-05,36.23076923076923,234.6153846153846,DIP
M1P-M1S,8.243007904787858e-05,43.0,316.6666666666667,CI
M6L-M9N,7.591322404146194e-05,44.611111111111114,180.55555555555554,CI
M9N-M9P,7.522348254422346e-05,42.10526315789474,205.0,CI
M9M-M9N,6.866899306078752e-05,57.142857142857146,250.0,CI
M1H-M1P,8.378737768530845e-05,59.333333333333336,225.0,CI
M1J-M1P,8.20715830847621e-05,32.285714285714285,192.85714285714286,CI
M1P-M1T,7.994308275232712e-05,53.0,233.33333333333334,CI
M5H-M5T,6.621194816629092e-05,94.0,213.33333333333334,CI
M5H-M5J,6.415933535248041e-05,90.6,280.0,CI
M5B-M5H,5.982245588799318e-05,85.625,225.0,CI
M5C-M5H,5.886776442577442e-05,96.85714285714286,300.0,CI
M4Y-M5H,6.600854117920001e-05,121.0,287.5,CI
M2M-M2R,7.872040727982918e-05,30.0,191.66666666666666,CI
M2R-M3J,6.981524641811848e-05,58.5,300.0,CI
M4W-M4X,7.301018848270178e-05,102.375,218.75,CI
M4W-M4Y,7.444331306219102e-05,91.75,307.6923076923077,CI
M4V-M4W,7.979603511591753e-05,98.5,310.0,CI
M1T-M1V,7.973631704350313e-05,32.42857142857143,178.57142857142858,DIP
M1V-M1W,7.608255119870107e-05,38.666666666666664,222.22222222222223,CI
M9M-M9P,6.872653915981452e-05,46.0,250.0,CI
M4Y-M5B,6.445744429777066e-05,64.53846153846153,246.15384615384616,CI
M4X-M5B,6.302431971828143e-05,104.66666666666667,250.0,CI
M5B-M5C,5.731666754434506e-05,87.14285714285714,242.85714285714286,CI
M1T-M3A,7.868334098656973e-05,63.42857142857143,185.71428571428572,CI
M3A-M4A,8.096948012461265e-05,20.0,300.0,CI
M2K-M2M,7.611841954787572e-05,43.64705882352941,191.1764705882353,CI
M1C-M1E,8.773799295475086e-05,51.266666666666666,206.66666666666666,AC
M1E-M1G,8.71788805425167e-05,48.42857142857143,214.28571428571428,CI
M1E-M1J,8.522842045128345e-05,41.0,187.5,CI
M1B-M1E,8.794153708964586e-05,61.0,250.0,AC
M1T-M1W,7.513807864735524e-05,43.94736842105263,202.6315789473684,AC
M1H-M1J,8.476463975757361e-05,64.0,175.0,CI
M1G-M1J,8.49993052482605e-05,61.625,243.75,CI
M1J-M1M,8.171380644788346e-05,55.75,195.83333333333334,CI
M1W-M2H,7.061742672324182e-05,44.0,314.2857142857143,CI
M2H-M2K,7.073786208778619e-05,49.785714285714285,210.71428571428572,CI
M2L-M2P,7.058202019830545e-05,45.666666666666664,210.0,CI
M2K-M2L,7.103484866023064e-05,41.714285714285715,207.14285714285714,CI
M3K-M6A,7.527056062718232e-05,50.142857142857146,214.28571428571428,CI
M6A-M6L,7.765843824545542e-05,54.0,206.25,CI
M5J-M5V,7.547490245848895e-05,45.142857142857146,271.42857142857144,CI
M4X-M5A,6.745946138600508e-05,57.18181818181818,233.33333333333334,CI
M4X-M4Y,6.921040500948826e-05,78.5,200.0,CI
M4X-M5C,6.206962825606267e-05,146.0,150.0,CICL
M3J-M3L,5.9075691692531105e-05,36.333333333333336,183.33333333333334,CI
M3L-M3N,5.455143474042416e-05,54.0,300.0,CI
M3L-M9M,5.881104961037636e-05,52.666666666666664,400.0,CI
M1B-M1G,8.77124218866229e-05,52.5,220.0,CI
M1G-M1H,8.671509984880686e-05,49.166666666666664,197.22222222222223,CI
M5A-M5C,6.175180921206872e-05,78.1,285.0,CI
M5A-M5E,6.13223154693842e-05,57.57142857142857,206.25,CI
M9L-M9M,5.975790965308746e-05,50.63636363636363,175.0,CI
M3N-M9M,5.791243480642637e-05,57.0,350.0,CI
M1B-M1C,8.827153429885705e-05,38.416666666666664,223.33333333333334,AC
M3N-M9L,5.5498294783135256e-05,48.333333333333336,322.22222222222223,CI
M3J-M3N,5.8177076888581116e-05,34.375,288.8888888888889,AC
M3J-M3K,6.729304512093464e-05,48.0,325.0,DIP
M1B-M1H,8.747775639593601e-05,31.333333333333332,300.0,DIP
M5J-M5T,6.89977307493488e-05,41.0,400.0,DICL
M5E-M5J,6.122405326614778e-05,62.0,342.85714285714283,CI
M5C-M5E,5.5932482339441777e-05,81.5,275.0,CI
